Age,Gender,Introversion.Score,Sensing.Score,Thinking.Score,Judging.Score,Interest,Personality,IE
24,Male,2.52358,5.925462568,7.64733,1.018687951,Unknown,INTP,I
24,Male,1.70305,4.991011692,0.49664,5.240789754,Others,INFP,I
24,Male,9.95936,5.378551086,4.42101,8.267037306,Unknown,ENFJ,E
26,Female,6.41317,6.668314759,2.02305,4.71257466,Unknown,ESFP,E
34,Male,4.99229,4.410721983,8.48331,3.089987762,Technology,ENTP,E
21,Male,5.10046,4.092729284,7.35029,4.405496837,Arts,INTP,I
30,Female,4.42178,5.294070261,1.11998,3.002500468,Arts,ENFP,E
25,Female,0.84138,5.350721376,0.69178,6.878327329,Unknown,INFJ,I
23,Female,2.52549,5.964354712,5.97221,6.340649254,Sports,INTJ,I
23,Male,6.65026,4.386386695,9.34923,6.700953052,Arts,ENTJ,E
23,Male,1.87308,2.839220769,4.19056,5.016506188,Technology,INFP,I
31,Male,1.73466,6.190117275,3.87415,5.81297309,Unknown,ISFP,I
20,Male,3.84311,6.341823018,6.86132,3.877549249,Unknown,INTP,I
35,Male,2.83499,3.648901504,7.58567,5.212399151,Sports,INTJ,I
27,Female,6.73769,6.164211451,2.8102,3.822006783,Others,ESFP,E
27,Male,2.48478,6.335813817,4.64678,4.547036642,Unknown,ISFP,I
28,Female,2.54089,5.782388263,0.22447,6.229673019,Technology,INFJ,I
31,Male,4.76997,6.851921254,8.46643,6.122970611,Others,ISTJ,I
28,Male,9.23015,5.586479806,8.50807,6.058529749,Technology,ENTJ,E
20,Female,8.28178,4.740009852,1.22734,3.00238298,Arts,ENFP,E
27,Female,5.9101,7.527644998,7.57305,5.076250692,Unknown,ESTP,E
30,Female,8.65834,6.675681503,9.46754,5.004388377,Arts,ESTP,E
26,Female,0.271,7.358542378,0.91994,2.623773125,Unknown,ISFP,I
20,Female,6.95306,7.218593544,7.98441,6.12250428,Arts,ENTJ,E
31,Male,2.24257,6.502993326,4.91088,6.482395594,Others,ISFJ,I
26,Female,2.07833,5.63066509,6.80379,1.690158968,Arts,INTP,I
36,Female,6.92248,5.158731496,4.19605,3.537842821,Unknown,ENFP,E
30,Male,2.21337,6.893880854,0.72897,2.902333986,Unknown,ISFP,I
25,Female,2.72609,6.731609755,2.33336,2.010775824,Technology,ESFP,E
28,Female,6.86262,6.309087931,9.8478,4.234369047,Others,ESTP,E
27,Male,6.3456,6.752608716,0.68782,4.8661634,Others,ESFP,E
20,Male,8.90401,5.258907421,7.37567,6.404871095,Arts,ENTJ,E
25,Male,3.71922,7.827639081,5.72979,2.240283005,Unknown,ISFP,I
28,Male,1.5993,6.133256161,9.96793,6.255638786,Technology,ISTJ,I
24,Male,8.21184,6.834354489,2.05075,3.939214372,Unknown,ENFP,E
22,Female,4.40849,4.920822321,5.47896,6.20152472,Technology,ENFJ,E
40,Female,0.18114,4.892716505,4.94591,5.666300435,Technology,INFP,I
27,Male,8.94796,6.795233426,9.67467,3.024618717,Unknown,ESTP,E
25,Male,2.27901,6.403577859,9.34192,4.772411671,Technology,ISTP,I
32,Female,2.32537,5.326534719,0.50027,6.571134139,Technology,INFJ,I
38,Male,0.59004,6.18114092,3.15391,3.000365463,Others,ISFP,I
23,Male,0.61029,5.894201658,5.392,3.37564483,Unknown,INFP,I
26,Male,2.38149,4.013787994,5.69453,5.064302459,Arts,INTP,I
39,Female,3.43089,4.821222729,6.1318,6.945511027,Unknown,ENTJ,E
23,Female,3.4685,6.735124212,8.33691,2.786732808,Unknown,ISTP,I
23,Male,1.73313,4.819461768,7.96153,2.547323041,Others,INTP,I
29,Female,8.14639,6.102882285,9.50055,6.133568797,Arts,ESTJ,E
39,Female,9.89942,6.224650816,9.98549,4.439024053,Unknown,ESTP,E
33,Female,5.83046,6.858352514,1.87862,6.338348816,Technology,ESFJ,E
25,Male,8.50761,2.506323476,8.86085,4.647862083,Unknown,ENTP,E
28,Male,3.6045,7.312261655,6.47048,3.460496338,Unknown,ISFP,I
26,Female,9.26107,6.497531113,6.55977,5.836284211,Others,ESTP,E
22,Male,4.84967,7.200702234,0.14576,6.318959679,Unknown,ISFJ,I
28,Male,2.83216,6.196726581,5.22396,5.23910901,Sports,ISFJ,I
31,Male,9.9038,5.742657933,1.39541,5.96168325,Others,ENFP,E
31,Male,5.73995,5.218691159,4.6033,0.56401689,Unknown,ENFP,E
29,Male,3.05748,5.501048831,3.83788,7.487770315,Arts,INFJ,I
30,Female,9.85763,7.271041118,3.75513,5.897283949,Technology,ESFP,E
26,Male,5.12508,5.363279065,4.05015,6.503442555,Others,INFJ,I
32,Male,0.26343,5.891529002,8.71884,6.180802871,Arts,INTJ,I
23,Male,2.70235,2.396465145,0.18638,4.425568298,Arts,INFP,I
23,Female,3.15831,4.972153411,3.54597,8.068105768,Unknown,INFJ,I
30,Male,0.62236,6.429666527,2.86942,6.489348063,Arts,ISFJ,I
26,Male,6.79603,6.812492371,4.85854,4.575043154,Unknown,ESFP,E
26,Male,6.4301,5.837225995,9.32627,6.661541737,Others,ENTJ,E
22,Female,9.88104,4.960076937,6.93661,6.185199409,Others,ENTJ,E
24,Female,1.89506,6.687055568,7.53155,5.242832648,Unknown,INTP,I
25,Female,3.34778,5.179927545,3.67142,4.951158634,Unknown,INFP,I
23,Male,9.54118,4.510868759,3.14718,7.13434399,Technology,ENFP,E
28,Male,5.76286,7.365486098,4.76091,6.940220706,Others,ESFJ,E
25,Male,1.78598,6.097536922,9.45982,4.836470199,Arts,INTP,I
24,Female,6.69389,8.067511002,7.21899,6.159793682,Unknown,ESTJ,E
33,Male,2.56211,7.206125583,3.08195,6.898122063,Others,ISFP,I
22,Male,4.98326,4.939286707,0.55669,6.433459537,Arts,INFP,I
27,Female,1.2098,6.450526928,6.07393,2.716816411,Unknown,ISTP,I
37,Male,7.76591,6.50629552,9.18843,6.704094271,Arts,ESTJ,E
33,Female,6.91579,7.343953109,9.4781,6.301297092,Others,ESTJ,E
28,Male,5.14462,6.896904693,9.45957,4.596892561,Unknown,ISTP,I
26,Female,0.8848,6.519847084,2.36275,5.153787994,Arts,ISFP,I
32,Male,4.86909,8.117777536,0.72726,7.031285447,Sports,ESFJ,E
26,Male,4.26471,6.541017996,2.82013,4.742539649,Sports,ISFP,I
25,Female,9.79032,6.257879349,3.41028,5.343536708,Arts,ESFP,E
30,Female,7.69577,5.604787923,6.87904,0.843398161,Arts,ENTP,E
30,Male,8.71822,6.557187601,2.54594,0.358753479,Unknown,ESFP,E
32,Male,6.58374,3.236652584,2.29687,6.361537461,Unknown,ENFJ,E
25,Male,4.0392,3.641847954,1.51488,2.956120667,Arts,INFP,I
23,Male,2.66173,4.553904935,7.37824,4.059336193,Unknown,INTP,I
32,Male,3.86341,5.183200566,0.41529,6.717576259,Others,INFJ,I
24,Female,1.73331,6.534276124,7.4734,5.409828552,Technology,ISTP,I
24,Male,5.0028,6.897058696,1.49926,5.283339754,Arts,ISFP,I
20,Female,3.13843,5.040246137,7.68244,6.848576167,Arts,INTJ,I
26,Male,6.38108,6.267160299,9.39831,6.658014088,Unknown,ESTJ,E
21,Male,5.25079,5.237990064,9.95392,2.715396796,Unknown,ENTP,E
31,Female,6.94276,6.459679513,3.47492,6.419066081,Arts,ESFJ,E
42,Male,5.71679,6.357808518,4.48067,7.219051154,Unknown,ESFJ,E
34,Male,5.66291,3.456208727,5.79775,6.076821331,Unknown,ENFJ,E
35,Male,3.55681,5.604336355,4.20042,4.643166059,Arts,INFP,I
30,Male,5.38043,7.196625391,9.71301,3.413674116,Unknown,ESTP,E
33,Female,0.29931,5.538215439,4.82122,5.033289834,Unknown,INFP,I
37,Male,5.582,5.235587905,9.94763,5.456097111,Unknown,INTP,I
36,Female,3.45661,6.04758336,3.07659,6.612281453,Arts,ENFJ,E
31,Female,8.68289,6.158348675,7.17222,6.874508976,Technology,ESTJ,E
41,Male,0.72288,5.928160243,0.242,6.858942503,Others,INFJ,I
27,Male,5.88181,7.136522649,3.96193,6.315608504,Unknown,ESFJ,E
23,Male,9.24632,4.268959574,4.84365,7.441354572,Unknown,ENFJ,E
22,Female,0.76407,5.182226996,8.8526,4.139652259,Arts,INTP,I
22,Female,7.81767,4.586106874,5.11002,6.217954055,Arts,ENTJ,E
22,Female,8.08282,5.388441226,8.13459,5.361763394,Sports,ENTJ,E
31,Male,6.65006,5.300816119,1.2916,1.503034699,Others,ENFP,E
34,Male,6.55682,3.277363039,1.9687,6.071921329,Unknown,ENFJ,E
30,Female,5.2119,5.84177611,9.08369,4.106603702,Technology,ENTP,E
32,Female,5.11868,6.873323899,6.26521,6.682878063,Sports,ESTJ,E
28,Female,8.28113,6.213324998,2.61896,4.932931528,Unknown,ESFP,E
27,Female,7.43515,5.770833331,2.38365,6.40372598,Unknown,ENFJ,E
23,Male,1.20695,6.251503176,9.16741,4.620920864,Unknown,ISTP,I
23,Male,7.11834,3.470675418,1.46853,6.610785833,Arts,ENFJ,E
26,Male,0.80412,6.476639066,7.6226,6.752417132,Others,ISTJ,I
31,Female,8.4469,3.15331022,0.14937,5.764229196,Sports,ENFP,E
29,Female,3.21451,6.6613394,8.08394,6.321322046,Unknown,ISTJ,I
33,Male,2.44148,6.724458829,3.29081,6.145130462,Unknown,ISFJ,I
22,Female,2.80214,5.668222122,9.36813,5.967461907,Sports,INTJ,I
35,Female,5.36981,5.296001615,4.23946,6.780224099,Unknown,ENFP,E
29,Female,3.13414,7.193363578,3.78114,4.915149905,Arts,ISFP,I
31,Male,2.97916,8.353615743,7.54796,1.37619193,Unknown,ISTP,I
26,Male,0.29219,4.851108155,0.81649,6.823747345,Unknown,INFJ,I
36,Male,0.71133,6.125482921,9.5233,6.593018268,Unknown,ISTJ,I
25,Male,4.00747,6.582205447,1.36312,7.206266276,Unknown,ISFJ,I
30,Male,6.80289,5.416617373,8.65892,3.496772847,Others,ENTP,E
25,Female,9.69766,6.610322553,8.52624,5.312161588,Sports,ESTP,E
25,Male,7.35525,5.308569109,3.27215,4.238918547,Technology,ENFP,E
25,Female,2.15595,4.896696421,0.94664,6.154373928,Others,INFJ,I
39,Female,9.14343,6.629934688,6.41422,6.739490601,Technology,ESTJ,E
22,Male,6.89902,4.31245018,4.94057,6.788761886,Sports,ENFJ,E
26,Female,9.72629,5.506507167,7.87172,6.655234955,Technology,ENTJ,E
42,Female,7.29949,5.666458844,4.24137,5.160822527,Unknown,ENFP,E
26,Male,0.65401,5.210209712,8.49782,5.418125317,Sports,INTJ,I
39,Male,7.57862,7.24114021,7.88627,5.030016669,Unknown,ESTP,E
32,Male,1.76254,6.212737891,9.70098,4.272802053,Arts,ISTP,I
31,Male,7.45876,6.336400183,1.01122,7.182939951,Arts,ESFJ,E
23,Female,4.10111,6.345544135,2.01543,5.036473303,Unknown,ISFP,I
25,Male,3.95173,6.98113038,5.71147,4.834379161,Unknown,ESFP,E
26,Male,2.56008,3.317342961,3.54228,3.4848685,Sports,INFP,I
32,Female,7.52345,5.603369684,8.54643,6.001930176,Sports,ENTJ,E
33,Male,6.2719,3.063544396,0.27188,5.50491569,Sports,ENFJ,E
24,Female,2.28652,8.385230929,0.9073,6.22385818,Unknown,ISFJ,I
32,Female,9.28386,6.729796978,0.26128,7.209174941,Sports,ESFJ,E
32,Male,6.02654,6.136688132,3.951,6.528193653,Unknown,ESFJ,E
27,Female,2.44786,6.453645812,9.55988,6.280724595,Unknown,ISTJ,I
32,Male,5.01385,4.003694155,1.80077,4.436774784,Unknown,INFP,I
29,Male,4.8057,5.442117821,0.63101,3.770452386,Arts,ENFP,E
28,Female,9.88352,4.472257608,9.98202,6.207627224,Unknown,ENTP,E
20,Male,9.12288,5.822664787,9.33999,7.005636788,Technology,ENTJ,E
31,Male,0.31305,6.370934108,8.33522,6.504876708,Arts,ISTJ,I
29,Male,9.25678,6.890365806,2.09213,6.337150412,Arts,ESFJ,E
29,Male,6.10646,6.460616241,3.58666,5.886876723,Sports,ESFJ,E
24,Male,4.3785,6.385446681,6.80485,2.88931716,Others,ISTP,I
28,Female,8.25811,6.203885449,2.67792,6.9065743,Sports,ESFJ,E
29,Male,6.27837,6.389622913,9.65623,3.409355019,Sports,ESTP,E
24,Female,2.96105,6.300500875,4.75109,5.011438762,Arts,ISTP,I
27,Female,0.80683,6.44901166,1.12953,6.316874744,Unknown,ISFJ,I
39,Male,4.20883,4.572098132,7.88505,6.054517118,Technology,INTJ,I
22,Female,3.6245,5.278809064,4.28885,6.146806748,Unknown,INFJ,I
23,Male,7.29524,3.564943353,7.50215,5.08550745,Sports,ENTJ,E
27,Male,2.97841,6.57219563,2.72203,7.274940084,Others,ISFJ,I
33,Female,0.60923,4.292350525,0.29173,5.96903778,Sports,INFJ,I
27,Male,2.63579,6.61900761,4.68174,6.641955672,Arts,ISFJ,I
33,Male,7.17017,6.918232168,1.24044,6.778978079,Unknown,ESFJ,E
24,Female,9.29764,3.003396012,0.71361,6.531599398,Unknown,ENFJ,E
20,Female,0.92681,3.354822514,9.22761,6.146094852,Sports,INTJ,I
20,Female,8.83665,5.077969732,6.97841,5.43498217,Technology,ENTP,E
24,Female,6.79871,3.558184367,6.1436,4.698536016,Technology,ENTP,E
27,Male,0.46479,4.836740866,0.71898,7.32320648,Sports,INFJ,I
26,Female,1.10687,6.124581222,9.97731,6.215497056,Arts,ISTJ,I
28,Male,0.51695,6.883875931,5.73888,6.17103923,Others,ISFJ,I
19,Female,4.55518,4.211593526,9.72886,5.479789447,Sports,INTJ,I
43,Male,0.05201,6.432294157,0.79732,6.130605159,Sports,ISFJ,I
24,Male,1.06498,5.265933249,3.4153,3.310683635,Arts,INFP,I
30,Female,2.92318,6.529113299,5.94074,5.390507694,Technology,ISTP,I
28,Female,0.47583,6.327742483,5.06044,4.222815069,Arts,ISTP,I
35,Female,6.61909,6.362474385,0.78781,3.727571102,Technology,ESFP,E
23,Female,0.22706,5.776687772,7.71681,7.250158216,Arts,INTJ,I
29,Male,9.13227,6.181347268,9.86415,4.114996112,Unknown,ESTP,E
30,Female,3.74129,3.622805814,8.17276,7.1495702,Unknown,ENTJ,E
30,Male,8.75066,3.331554804,2.84829,5.457578131,Others,ENFP,E
34,Female,1.37513,7.312397354,4.22939,6.370143834,Others,ISFJ,I
24,Male,7.54697,4.921293186,6.97251,5.04399866,Sports,ENTJ,E
25,Female,9.69207,3.906315159,9.28443,6.304593466,Arts,ENTJ,E
38,Female,4.4178,7.456484606,0.52568,6.781602935,Others,ISFJ,I
31,Male,6.71611,6.620383415,4.53103,5.691425814,Sports,ESFJ,E
30,Male,2.40563,5.009105329,7.89731,6.79793108,Others,INTJ,I
23,Female,3.22282,6.637533328,4.59322,4.965747156,Technology,ISFP,I
28,Female,5.53209,5.993595102,7.29792,4.38183276,Unknown,ENTP,E
23,Male,4.57604,4.909564863,8.81914,4.422735836,Technology,INTP,I
25,Male,7.11612,7.751377481,2.68854,6.610526952,Others,ESFJ,E
37,Male,8.17049,6.046612332,2.57009,6.350146789,Others,ENFJ,E
30,Male,0.16038,4.150338505,4.59237,5.623295435,Others,INFP,I
35,Male,0.23781,6.218137785,4.17757,2.889638713,Arts,ISFP,I
26,Male,0.00161,6.38124936,5.49644,5.882044807,Sports,ISFJ,I
25,Female,3.05908,6.102214626,3.06027,4.537946821,Others,ESFP,E
22,Male,7.8993,6.269226599,2.65881,6.065605243,Arts,ENFJ,E
37,Female,7.89669,5.62997908,9.5741,3.035610474,Others,ENTP,E
24,Male,4.14786,7.557820345,6.44723,5.159876646,Unknown,ESFP,E
23,Male,9.51025,5.659484919,8.59749,6.456581504,Others,ENTJ,E
29,Male,9.41647,4.403810245,9.81261,7.342727014,Technology,ENTJ,E
25,Female,9.49475,3.856977954,6.75286,3.01195259,Unknown,ENTP,E
26,Female,2.91096,6.110180109,7.44293,3.552502654,Unknown,ESTP,E
24,Male,0.95976,6.455217872,8.54559,4.916470042,Unknown,INTP,I
24,Female,5.95615,4.768787604,4.60246,7.38586141,Unknown,ENFJ,E
22,Female,3.62895,5.849484796,6.27743,1.932061992,Technology,INTP,I
37,Female,3.19546,1.964335332,5.59408,5.115087043,Arts,INTP,I
22,Female,8.31524,5.338458308,2.66221,1.980035677,Unknown,ENFP,E
27,Female,5.71145,5.455660159,8.08529,3.26421798,Unknown,ENTP,E
42,Male,0.85784,6.885369664,2.34548,5.307301448,Sports,ISFJ,I
21,Male,8.80761,3.280059195,8.38357,5.348047357,Sports,ENTJ,E
21,Male,1.27423,6.477794899,9.8624,4.878371963,Unknown,INTP,I
31,Female,5.32589,4.666700467,2.4088,6.642919299,Sports,ENFP,E
33,Male,2.64451,6.111828107,2.39603,3.726925341,Unknown,ISFP,I
25,Male,9.59372,5.317646701,9.5542,2.627593704,Technology,ENTP,E
28,Female,1.33598,6.404616873,8.85394,6.950612699,Others,ISTJ,I
27,Female,4.81516,6.867401729,9.1128,4.499875188,Arts,ESTP,E
34,Male,0.47522,7.281198432,9.72631,6.935874617,Technology,ISTJ,I
31,Female,1.67405,2.313607331,1.62804,5.295528176,Technology,INFP,I
25,Male,6.15597,3.169305227,9.94692,2.297485,Arts,ENTP,E
27,Male,6.9685,5.640440818,8.64495,4.279474008,Arts,ENTP,E
35,Female,0.16238,6.196524724,1.70207,3.65922406,Arts,ISFP,I
38,Female,9.11137,6.652359629,6.73189,6.042072797,Technology,ESTJ,E
36,Male,5.52499,4.614047138,2.84035,6.347057944,Sports,ENFJ,E
35,Female,3.09896,6.460065562,2.57413,3.999702013,Unknown,ESFP,E
32,Male,7.12355,6.132956028,6.67912,3.487365727,Unknown,ESTP,E
24,Male,2.97415,6.095715685,1.26533,7.613064974,Sports,INFJ,I
27,Female,9.6207,6.964419247,3.6386,4.729463427,Others,ESFP,E
30,Male,2.74442,3.373213909,6.53114,5.985543324,Unknown,INTP,I
22,Male,4.19288,4.93156745,2.19656,0.94651439,Sports,ENFP,E
26,Male,2.44184,4.764410037,8.46808,6.635490051,Technology,INTJ,I
38,Male,1.78555,6.223965407,3.32919,4.828417199,Unknown,ISFP,I
34,Female,6.41537,4.027021798,8.80562,6.510576513,Arts,ENTJ,E
28,Female,1.92892,6.941840392,6.14804,6.440059259,Sports,ISTJ,I
22,Female,9.07423,4.979349758,2.4213,4.713211557,Others,ENFP,E
30,Male,5.9061,6.367791969,9.49837,7.940277992,Others,ESTJ,E
37,Female,3.46888,5.307468921,5.07423,3.296019144,Arts,INTP,I
25,Female,9.97624,5.212173912,7.76296,7.528178056,Arts,ENTJ,E
34,Female,7.74024,7.089037598,3.17325,6.543268667,Arts,ESFJ,E
25,Male,9.1087,6.86464604,2.14044,6.920088021,Unknown,ESFJ,E
28,Male,1.1233,6.40911672,7.11709,4.087143831,Unknown,ISTP,I
38,Male,0.56284,3.735695644,1.12635,6.14401751,Arts,INFJ,I
22,Female,9.94519,3.704027199,4.49101,7.65864871,Unknown,ENFJ,E
23,Male,1.01796,4.901472218,6.78877,7.817789109,Technology,INTJ,I
24,Female,5.19637,5.038493814,5.24608,6.276622363,Others,ENFJ,E
23,Female,3.57633,5.815089445,2.96836,6.197040799,Unknown,INFJ,I
21,Female,1.06262,5.907087841,9.05878,6.823294448,Unknown,INTJ,I
24,Male,1.81861,2.513159311,0.08862,5.760816928,Sports,INFJ,I
23,Male,8.2518,6.741305463,1.49303,5.823625192,Sports,ESFJ,E
19,Female,7.4811,5.499064233,6.579,4.476271697,Unknown,ENTP,E
23,Female,7.55642,7.895432457,4.28018,5.855449842,Sports,ESFJ,E
27,Female,6.67456,5.254924505,6.50979,6.325514376,Arts,ENTJ,E
33,Female,7.31462,6.298548804,6.20345,6.004447911,Unknown,ESTP,E
36,Male,4.64396,6.985466239,1.41186,3.370007448,Unknown,ISFP,I
26,Female,2.80983,4.873254238,8.42893,5.7114473,Technology,INTP,I
26,Female,5.22728,4.424348975,9.45717,6.15853905,Arts,ENTP,E
26,Female,1.46042,6.279757065,6.55312,5.936076826,Arts,ISTP,I
24,Female,7.39697,6.053845759,9.92764,6.079795298,Technology,ENTJ,E
21,Male,8.61939,5.728603624,3.82989,5.278592878,Sports,ENFJ,E
26,Female,5.44526,3.765568542,4.29303,7.003679574,Unknown,ENFJ,E
27,Female,3.66402,3.376129649,0.45627,6.209557582,Unknown,ENFP,E
30,Male,5.07781,4.47562175,6.76612,4.030811321,Unknown,ENTP,E
21,Female,9.11296,6.741861515,9.68825,3.145430766,Sports,ENTP,E
26,Male,6.62914,5.229357253,2.42104,5.331237455,Unknown,ENFP,E
23,Male,8.58529,6.91690121,4.59923,4.843923338,Unknown,ESFP,E
39,Male,3.9692,6.346506331,2.17478,5.384777415,Arts,ESFP,E
20,Female,3.19823,3.745152924,1.6459,6.365896209,Others,INFJ,I
28,Male,9.90391,6.480176321,9.9457,2.271982246,Arts,ESTP,E
24,Male,1.96788,5.77726593,5.6923,3.435633507,Technology,INFP,I
22,Male,5.58537,3.280359318,7.9931,2.309044026,Unknown,INTP,I
24,Male,2.89951,6.66219121,8.91734,6.15418363,Unknown,INTJ,I
29,Female,5.41281,7.110929878,8.38281,7.312340122,Unknown,ESTP,E
28,Female,8.96842,4.201416243,2.10301,6.008119576,Unknown,ENFJ,E
25,Female,7.76192,3.171588606,4.72987,4.195085365,Technology,ENFP,E
24,Female,4.59374,5.898706892,0.72848,6.996421744,Unknown,ENFJ,E
24,Male,0.79518,5.499238204,1.43036,6.37292903,Unknown,INFJ,I
23,Female,4.29207,4.251732543,2.66034,6.423998456,Arts,INFJ,I
32,Female,7.18419,6.356613906,0.51654,5.767419855,Sports,ESFJ,E
21,Female,0.7757,5.029136959,1.09626,2.340438455,Technology,INFP,I
23,Male,0.72387,3.654587871,1.17572,2.387187806,Arts,INFP,I
22,Male,2.89752,3.123438271,7.84069,6.090614361,Arts,INTJ,I
29,Female,8.83779,7.37743238,8.71836,6.797320126,Others,ESTJ,E
26,Male,4.38853,6.376378406,6.86248,5.885736093,Sports,ISTJ,I
34,Male,3.28888,5.360260779,9.21844,7.6256208,Unknown,INTJ,I
28,Male,0.26055,4.194696219,4.03236,6.88964564,Sports,INFJ,I
30,Male,5.43157,6.451574615,3.35085,6.545911369,Unknown,ESFJ,E
29,Male,1.65181,6.12004325,1.27668,4.330198219,Technology,ISFP,I
21,Female,8.01758,4.584722818,6.12823,5.665145468,Sports,ENTJ,E
25,Male,0.97203,7.186366962,8.68264,3.402188582,Sports,ISTP,I
21,Male,9.89727,5.140953377,7.48402,5.16194654,Technology,ENTP,E
19,Male,8.86537,6.034237454,2.31249,7.387947091,Unknown,ENFJ,E
29,Male,1.43289,7.627136959,3.92738,4.329257756,Unknown,ISFP,I
25,Male,5.27821,5.633216233,2.57466,4.712119174,Unknown,ENFP,E
21,Male,4.27443,2.540408604,7.10189,5.727998654,Technology,INTP,I
29,Male,8.67789,7.067483582,6.75807,3.18531372,Arts,ESTP,E
33,Male,1.96586,5.383630021,0.3892,3.926053788,Sports,INFP,I
24,Female,1.40486,6.514711467,5.75856,4.815927801,Unknown,ISTP,I
34,Female,0.73374,6.217631819,1.06484,5.36006389,Sports,ISFJ,I
26,Male,2.65203,3.877237785,3.44105,6.815002291,Others,INFJ,I
27,Female,5.73785,3.980216351,4.43754,6.390378127,Others,ENFJ,E
28,Male,5.09656,6.909009945,9.82647,4.670983066,Technology,ESTP,E
38,Female,1.55894,6.242556898,2.49513,6.772649612,Unknown,ISFJ,I
37,Female,1.45859,6.54154657,4.58482,3.697383398,Arts,ISTP,I
34,Female,4.8131,6.159707796,1.26307,6.59422144,Sports,ESFJ,E
33,Male,2.5674,6.353200649,9.23424,2.083083842,Others,ISTP,I
27,Male,3.17554,7.398676387,0.81778,6.327057169,Arts,ISFJ,I
24,Female,0.57022,6.714270129,2.35037,2.48979933,Arts,ISFP,I
40,Male,2.26411,7.053742302,8.01868,7.509229975,Others,ISTJ,I
24,Female,5.01391,7.165383431,7.64891,4.260690116,Unknown,ESTP,E
28,Male,2.175,4.82916665,4.17702,6.078243248,Technology,INFJ,I
34,Male,6.46307,8.274669134,6.06752,4.800388532,Unknown,ESFP,E
22,Male,3.96009,6.117869306,1.50545,3.314833522,Others,ISFP,I
25,Male,3.47125,6.134029274,3.94759,4.890411606,Others,ISFP,I
22,Male,4.95652,6.434943875,4.85057,6.735775702,Technology,ENFJ,E
31,Female,2.98515,5.737803519,0.9978,6.664329501,Technology,INFJ,I
25,Female,1.24197,8.262534261,7.23009,2.54454338,Others,ISTP,I
27,Female,2.41894,6.587489212,7.60673,2.454682593,Unknown,ISTP,I
29,Female,6.20604,6.653066181,6.1682,2.948961639,Arts,ESTP,E
29,Male,8.72396,5.803263916,3.62854,6.319310584,Arts,ENFJ,E
34,Female,8.46895,7.299444966,6.25165,6.05714251,Others,ESTJ,E
34,Male,2.22314,5.327382344,4.67442,6.979379565,Arts,INFJ,I
24,Male,6.11448,7.456834204,9.25571,6.541919212,Unknown,ESTJ,E
31,Female,1.28631,6.176362251,7.16213,6.600196514,Unknown,ISTJ,I
24,Male,3.2915,5.028225764,6.6173,6.131982717,Unknown,INTJ,I
25,Female,5.50931,5.782454445,6.06105,5.123623972,Sports,ENTJ,E
25,Male,2.81866,7.383200859,7.1096,5.822509864,Others,ISTP,I
29,Female,7.04428,8.25210383,4.68823,4.10774311,Arts,ESTP,E
31,Male,7.10145,6.254493153,9.73791,6.664985736,Others,ESTJ,E
26,Female,0.15307,6.807843671,6.39923,5.000045326,Others,ISTP,I
24,Male,9.37193,5.056070908,3.32498,4.025885176,Technology,ENFP,E
21,Male,6.32443,4.229564326,7.9876,6.47363193,Unknown,ENTJ,E
26,Female,4.96263,6.882541369,9.27803,6.095312779,Sports,ESTJ,E
25,Female,5.9503,3.848722226,2.6798,6.272757969,Unknown,ENFJ,E
25,Male,1.85433,8.871759606,3.44741,1.228236723,Others,INFP,I
25,Female,4.84752,5.756093551,1.90618,3.74146432,Arts,ENFP,E
21,Male,9.03997,4.27732458,9.60163,7.552007361,Unknown,ENTJ,E
48,Female,9.29074,7.125622979,7.89982,4.537810947,Unknown,ESTP,E
22,Female,8.01256,3.721253479,2.56161,5.215065925,Sports,ENFJ,E
